Country Name,Country Code,Series,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],2020 [YR2020]
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, male (%)",UIS.NARA.AGM1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, male (%)",UIS.NARA.AGM1.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, male, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.RUR.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, female (%)",UIS.NARA.AGM1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, male (%)",UIS.NARA.AGM1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, female (%)",UIS.NARA.AGM1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, male (%)",UIS.NARA.AGM1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, female (%)",UIS.NARA.AGM1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, male (%)",UIS.NARA.AGM1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, female (%)",UIS.NARA.AGM1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, male (%)",UIS.NARA.AGM1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, adjusted location parity index (LPIA)",UIS.NARA.AGM1.Q2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, both sexes (%)",UIS.NARA.AGM1.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, female (%)",UIS.NARA.AGM1.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, female, adjusted location parity index (LPIA)",UIS.NARA.AGM1.Q2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, male (%)",UIS.NARA.AGM1.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, male, adjusted location parity index (LPIA)",UIS.NARA.AGM1.Q2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.URB.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%)",UIS.NARA.AGM1.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, female (%)",UIS.NARA.AGM1.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, female, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.URB.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, female (%)",UIS.NARA.AGM1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, male (%)",UIS.NARA.AGM1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, male (%)",UIS.NARA.AGM1.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, male, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.URB.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, female (%)",UIS.NARA.AGM1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, male (%)",UIS.NARA.AGM1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, female (%)",UIS.NARA.AGM1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, male (%)",UIS.NARA.AGM1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, female (%)",UIS.NARA.AGM1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, male (%)",UIS.NARA.AGM1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, female (%)",UIS.NARA.AGM1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, male (%)",UIS.NARA.AGM1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)",UIS.NERA.AGM1.GPIA.CP,..,1.00811,1.01635,1.02375,1.00417,0.99899,0.96513,0.98062,0.96472,..,..,1.00883,0.97876,1.00587,1.04286,0.98845,0.98615,0.99618,0.9598,1.01582,..
Iceland,ISL,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",UIS.NERA.AGM1,..,96.6401,94.20382,98.77015,99.78426,97.71221,94.4117,97.22781,95.65118,..,..,96.79922,96.19539,99.7003,97.52066,95.77366,90.80667,90.09146,87.70317,88.59593,..
Iceland,ISL,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",UIS.NERA.AGM1.F,..,97.04325,95.00438,100,100,97.66108,92.69386,96.25742,93.90698,..,..,97.23593,95.14271,100,99.70209,95.20614,90.16092,89.91559,85.87004,89.31699,..
Iceland,ISL,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",UIS.NERA.AGM1.M,..,96.25578,93.4514,97.62495,99.58312,97.76027,96.04255,98.15951,97.34114,..,..,96.3775,97.20751,99.41313,95.42857,96.31845,91.42731,90.26057,89.46706,87.90424,..
Iceland,ISL,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, adjusted location parity index (LPIA)",UIS.LR.AG15T99.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, female, adjusted location parity index (LPIA)",UIS.LR.AG15T99.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, male, adjusted location parity index (LPIA)",UIS.LR.AG15T99.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,65.16467,65.05527,64.83594,62.97213,62.6525,63.8181,71.13756,72.56923,68.31958,68.6851,69.30008,65.20377,67.87827,65.72217,..,..,..,..,..
Iceland,ISL,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,4.57504,4.52739,5.50731,6.12459,5.27177,5.76745,5.46434,6.63744,7.78215,8.06147,9.74303,9.98873,8.5055,9.69936,..,..,..,..,..
Iceland,ISL,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,95.42496,95.47261,94.49269,93.87541,94.72823,94.23255,94.53566,93.36256,92.21785,91.93853,90.25697,90.01127,91.4945,90.30064,..,..,..,..,..
Iceland,ISL,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNNONS,..,..,30.2603,30.41734,29.65675,30.90328,32.07573,30.41445,23.3981,20.79334,23.89826,23.25343,20.95688,24.8075,23.61623,24.57847,..,..,..,..,..
Iceland,ISL,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly illiterate population, 65+ years, both sexes (number)",UIS.LP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly illiterate population, 65+ years, female (number)",UIS.LP.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly illiterate population, 65+ years, male (number)",UIS.LP.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)",UIS.LR.AG65T99.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, female, adjusted location parity index (LPIA)",UIS.LR.AG65T99.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, male, adjusted location parity index (LPIA)",UIS.LR.AG65T99.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, rural, both sexes (%)",UIS.LR.AG65T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, rural, female (%)",UIS.LR.AG65T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, rural, male (%)",UIS.LR.AG65T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, urban, both sexes (%)",UIS.LR.AG65T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, urban, female (%)",UIS.LR.AG65T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Elderly literacy rate, population 65+ years, urban, male (%)",UIS.LR.AG65T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,19020,19182,19464,20064,19829,19623,13242,12822,..,..,12226,11899,11923,12007,12083,11888,12014,11932,11837,..
Iceland,ISL,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,9336,9395,9575,9818,9618,9521,6400,6199,..,..,5988,5811,5843,5904,5944,5862,5830,5784,5750,..
Iceland,ISL,"Enrolment in early childhood education, male (number)",UIS.E.0.M,..,9684,9787,9889,10246,10211,10102,6842,6623,..,..,6238,6088,6080,6103,6139,6026,6184,6148,6087,..
Iceland,ISL,"Enrolment in early childhood educational development programmes, both sexes (number)",UIS.E.01.T,..,5972,6067,5992,6184,5833,6074,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Enrolment in early childhood educational development programmes, female (number)",UIS.E.01.F,..,2894,2903,2987,3068,2808,2960,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Enrolment in early childhood educational development programmes, male (number)",UIS.E.01.M,..,3078,3164,3005,3116,3025,3114,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,..,13048,13115,13472,13880,13996,13549,13242,12822,12668,12471,12226,11899,11923,12007,12083,11888,12014,11932,11837,..
Iceland,ISL,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,..,6442,6492,6588,6750,6810,6561,6400,6199,6148,6119,5988,5811,5843,5904,5944,5862,5830,5784,5750,..
Iceland,ISL,"Enrolment in pre-primary education, male (number)",UIS.E.02.M,..,6606,6623,6884,7130,7186,6988,6842,6623,6520,6352,6238,6088,6080,6103,6139,6026,6184,6148,6087,..
Iceland,ISL,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,17.69028,16.83943,18.15799,17.54882,17.66942,17.33145,15.41712,14.60397,15.16024,13.03326,17.21786,17.92558,17.81014,16.80609,16.3759,17.08739,16.20941,15.73919,..
Iceland,ISL,Female primary school age children out-of-school (%),SE.LPV.PRIM.OOS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,3.117431640625,..,..,..,..,0.74395751953125,..,..
Iceland,ISL,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.BMP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,4.46879863739014,..,..,..,..,5.39281368255615,..,..
Iceland,ISL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,7.65822,7.49521,7.51291,7.68858,7.49122,7.59636,6.81823,6.97848,7.18425,7.10258,6.98872,7.29924,7.35609,7.15629,7.25478,7.31757,6.73002,6.44717,..
Iceland,ISL,"Government expenditure on education not specified by level, constant PPP$ (millions)",UIS.X.PPPCONST.UK.FSGOV,..,..,72.50642,68.40521,57.75762,56.14369,58.0403,55.99415,53.96317,56.61448,55.04398,59.2743,58.33014,60.40498,57.19779,53.14406,46.09808,40.6639,42.0457,38.25084,..
Iceland,ISL,"Government expenditure on education not specified by level, constant US$ (millions)",UIS.X.USCONST.UK.FSGOV,..,..,93.0575,87.79386,74.12834,72.05695,74.49113,71.86503,69.25839,72.66119,70.64555,76.0749,74.86312,77.52606,73.40982,68.20712,59.16403,52.1896,53.96305,49.09259,..
Iceland,ISL,"Government expenditure on education not specified by level, PPP$ (millions)",UIS.X.PPP.UK.FSGOV,..,..,72.50642,66.6673,54.53695,51.4234,51.83917,48.98206,46.24868,47.88009,47.66602,49.25826,46.10732,48.35389,44.83885,41.69955,35.48721,31.69954,31.95398,27.87425,..
Iceland,ISL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,93.0575,77.28038,58.67859,61.01537,58.13709,53.63615,53.90586,52.01248,46.97987,64.14481,77.35961,70.10935,68.23228,55.47016,42.88936,31.50716,28.95573,30.03205,..
Iceland,ISL,"Government expenditure on education, constant PPP$ (millions)",UIS.X.PPPCONST.FSGOV,..,..,1461.19803,1367.91197,1285.92309,1256.32781,1199.10584,1167.66612,1034.64378,1039.40263,1108.12599,1175.17154,1133.74979,1082.72272,1036.73922,948.53819,890.01514,877.80793,801.86403,739.33799,..
Iceland,ISL,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,1875.35733,1755.63044,1650.40278,1612.41906,1538.97821,1498.62727,1327.90133,1334.00901,1422.21119,1508.26001,1455.09776,1389.60767,1330.59068,1217.39012,1142.27941,1126.61221,1029.1429,948.8946,..
Iceland,ISL,"Government expenditure on education, PPP$ (millions)",UIS.X.PPP.FSGOV,..,..,1461.19803,1333.15866,1214.21776,1150.70195,1070.9912,1021.44043,886.73285,879.04523,959.59535,976.59374,896.17771,866.7142,812.72709,744.2716,685.15122,684.29524,609.40245,538.77238,..
Iceland,ISL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,1875.35733,1545.39034,1306.42756,1365.34142,1201.10552,1118.49375,1033.54503,954.91301,945.78219,1271.73422,1503.62145,1256.66761,1236.74504,990.05545,828.0645,680.14231,552.22192,580.4798,..
Iceland,ISL,"Gross enrolment ratio, early childhood education, adjusted gender parity index (GPIA)",UIS.GER.0.GPIA,..,0.98615,0.98359,1.00613,0.99957,0.98978,0.99881,0.98229,0.97205,..,..,0.99292,0.99093,1.0017,1.00678,1.00783,1.01125,0.97954,0.97731,0.98345,..
Iceland,ISL,"Gross enrolment ratio, early childhood education, both sexes (%)",UIS.GER.0,..,73.02745,72.01532,71.21062,72.17007,70.18121,68.75613,96.37555,95.80811,..,..,97.43385,96.86584,98.06712,98.68497,98.57236,92.85324,89.80416,86.36989,85.10929,..
